POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
Dealer,1,0,2,BHK,1117,0,1,"Tamando,Bhubaneswar",20.2,85.7,31.8
Dealer,0,0,2,BHK,1117,1,1,"Kadugodi,Bangalore",13.0,77.8,57
Dealer,0,0,2,BHK,1117,1,1,"Kaspate Vasti,Pune",18.5,73.8,75
Dealer,0,0,2,BHK,1117,1,1,"Sector 15 Kharghar,Lalitpur",19.0,73.1,130
Owner,0,0,2,BHK,1117,1,1,"Porur,Chennai",13.0,80.2,53
Dealer,0,1,2,BHK,1118,1,1,"Parel,Lalitpur",19.0,72.8,320
Owner,1,0,3,BHK,1118,0,1,"Singh More,Ranchi",23.4,85.3,39.9
Dealer,0,0,2,BHK,1118,1,1,"Karapakkam,Chennai",12.9,80.2,61.5
Dealer,1,1,2,BHK,1118,0,1,"Zirakpur,Chandigarh",30.7,76.8,47.9
Owner,0,0,2,BHK,1118,1,1,"Kothewada,Nagpur",21.0,79.0,52
Dealer,1,0,2,BHK,1118,0,1,"Nagarbhavi,Bangalore",13.0,77.5,49.2
Dealer,1,0,3,BHK,1118,0,1,"Kestopur,Kolkata",22.6,88.4,36.9
Owner,0,0,2,BHK,1118,1,1,"Mirzapur,Darbhanga",26.0,85.9,53.9
Dealer,0,0,3,BHK,1119,1,1,"Salugara,Siliguri",26.7,88.3,30.2
Dealer,1,0,2,BHK,1119,0,1,"Zirakpur,Panchkula",30.7,76.8,48.1
Dealer,1,1,2,BHK,1119,0,0,"Zirakpur,Chandigarh",30.7,76.8,48.1
Dealer,1,1,2,BHK,1119,0,0,"Zirakpur,Chandigarh",30.7,76.8,48.1
Owner,0,0,2,BHK,1119,1,1,"Kanakpura Road,Bangalore",12.9,77.6,110
Dealer,0,0,3,BHK,1119,1,1,"Medavakkam,Chennai",12.9,80.2,53.7
Builder,1,1,2,BHK,1119,0,0,"Dona Paula,Panaji",15.5,73.8,72.7
Dealer,1,1,2,BHK,1119,0,1,"Zirakpur,Chandigarh",30.7,76.8,48.1
Dealer,0,1,2,BHK,1119,1,1,"Kanakpura Road,Bangalore",12.9,77.6,48.1
Dealer,0,1,2,BHK,1119,1,1,"Moshi,Pune",18.7,73.9,43.1
Dealer,0,1,2,BHK,1119,1,1,"Wakad,Pune",18.6,73.8,72.9
Dealer,0,0,2,BHK,1119,1,1,"Chembur (East),Maharashtra",19.1,72.9,180
Dealer,0,0,2,BHK,1119,1,1,"Chembur (East),Mumbai",19.1,72.9,180
Dealer,0,1,2,BHK,1119,1,1,"Vrindavan Colony,Lucknow",19.1,82.0,50
Dealer,0,1,2,BHK,1119,1,1,"Baner-Sus,Pune",18.6,73.8,70
Dealer,0,0,3,BHK,1119,1,1,"Alwar Bypass Road,Bhiwadi",28.2,76.9,28
Dealer,0,1,2,BHK,1119,1,1,"Horamavu,Bangalore",13.0,77.7,76
Dealer,0,1,2,BHK,1119,1,1,"Belatur,Bangalore",13.0,77.8,40.3
Owner,0,0,2,BHK,1119,1,1,"Mapusa,Goa",15.6,73.8,52
Dealer,1,1,2,BHK,1120,0,0,"Zirakpur,Chandigarh",30.7,76.8,45.9
Dealer,1,1,2,BHK,1120,0,0,"Zirakpur,Chandigarh",30.7,76.8,45.9
Owner,0,1,2,BHK,1120,1,1,"Dindoli,Surat",21.1,72.9,23.1
Dealer,0,0,3,BHK,1120,1,1,"Rajarhat,Kolkata",22.5,88.3,38.5
Dealer,0,0,2,BHK,1120,1,1,"Tukaram Nagar,Pune",18.7,73.7,95
Owner,0,0,2,BHK,1120,1,1,"New Dindoli,Surat",21.1,72.9,32.5
Dealer,1,1,2,BHK,1120,0,1,"Zirakpur,Chandigarh",30.7,76.8,43.7
Owner,0,0,2,BHK,1120,1,1,"Sarjapur Road,Bangalore",12.9,77.8,69
Owner,0,1,2,BHK,1120,1,1,"Khodiyar Nagar,Vadodara",22.2,73.1,35
Builder,1,0,2,BHK,1120,0,0,"SH Mount,Kottayam",9.6,76.5,36.4
Dealer,1,1,2,BHK,1120,0,1,"Zirakpur,Chandigarh",30.7,76.8,42
Owner,0,0,2,BHK,1120,1,1,"Ratnagiri Nagar,Visakhapatnam",16.3,80.4,42
Owner,0,0,2,BHK,1120,1,1,"Mithilapuri Colony,Visakhapatnam",17.7,83.3,42
Owner,1,1,2,BHK,1120,0,1,"Paradesipalem,Visakhapatnam",17.7,83.3,42
Owner,0,0,2,BHK,1120,1,1,"Rtc Officers Colony,Secunderabad",25.6,87.5,35
Owner,1,1,2,BHK,1120,0,1,"Manu Shree Nagar,Indore",26.2,91.8,28
Dealer,0,0,3,BHK,1120,1,1,"Pammal,Chennai",13.0,80.1,44.8
Dealer,0,0,2,BHK,1120,1,1,"Sector-8 Ulwe,Maharashtra",19.2,72.8,95
Dealer,0,0,2,BHK,1120,1,1,"Chembur (East),Mumbai",19.1,72.9,180
Dealer,0,0,2,BHK,1120,1,1,"Patlipada,Maharashtra",21.3,74.0,120
Owner,0,0,2,BHK,1120,1,1,"Rachenahalli,Bangalore",13.2,76.7,60
Dealer,1,1,2,BHK,1120,0,1,"Sector 21 Ulwe,Lalitpur",28.6,77.3,99
Dealer,1,1,2,BHK,1120,0,1,"Zirakpur,Chandigarh",30.7,76.8,46
Dealer,0,1,2,BHK,1120,1,1,"Sector 80 Faridabad,Faridabad",28.4,77.3,44.6
Dealer,0,1,2,BHK,1120,1,1,"Sector 80 Faridabad,Faridabad",28.4,77.3,43.2
Owner,0,0,2,BHK,1120,1,1,"Rajiv Nagar,Chennai",30.1,74.2,85
Dealer,0,0,2,BHK,1120,1,1,"Wakad,Pune",18.6,73.8,78
Owner,0,0,2,BHK,1120,1,1,"Crossing Republik,Ghaziabad",28.6,77.4,39
Owner,0,0,2,BHK,1120,1,1,"8th Phase JP Nagar,Bangalore",12.9,77.6,64
Dealer,0,0,2,BHK,1120,1,1,"Kasar vadavali,Lalitpur",24.7,78.4,82
Owner,0,0,2,BHK,1120,1,1,"Lakshmi Nagar,Chennai",28.6,77.3,75
Owner,0,0,2,BHK,1120,1,1,"Indirapuram,Ghaziabad",28.6,77.4,50
Owner,0,0,2,BHK,1120,1,1,"JP Nagar,Bangalore",12.9,77.6,75
Owner,0,0,2,BHK,1120,1,1,"New Thippasandra,Bangalore",13.0,77.7,75
Dealer,0,1,2,BHK,1120,1,1,"Electronics City Phase 1,Bangalore",12.8,77.7,68
Owner,0,0,2,BHK,1120,1,1,"Anandapura, TC Playa Main Road,Bangalore",26.9,84.0,68
Dealer,0,1,2,BHK,1120,1,1,"Wakad,Pune",18.6,73.8,72
Dealer,0,1,2,BHK,1120,1,1,"Sector 80 Faridabad,Faridabad",28.4,77.3,36
Owner,0,0,2,BHK,1120,1,1,"Madhavaram,Chennai",13.1,80.2,65
Dealer,1,1,2,BHK,1120,0,1,"Zirakpur,Chandigarh",30.7,76.8,45.6
Dealer,0,0,2,BHK,1120,1,1,"Tukaram Nagar,Pune",18.7,73.7,87
Owner,0,0,2,BHK,1120,1,1,"Vidyaranyapura,Bangalore",13.1,77.6,58
Owner,0,1,2,BHK,1120,1,1,"Yelahanka,Bangalore",13.1,77.6,58
Dealer,0,0,2,BHK,1120,1,1,"Eon Free Zone,Pune",18.6,73.9,80
Owner,0,0,2,BHK,1120,1,1,"Horamavu Agara,Bangalore",13.0,77.7,40
Owner,1,0,3,BHK,1120,0,1,"Vikash Nagar,Ranchi",23.4,85.3,40
Dealer,1,1,2,BHK,1120,0,1,"Zirakpur,Chandigarh",30.7,76.8,45.4
Dealer,0,1,2,BHK,1120,1,1,"Baner-Sus,Pune",18.6,73.8,66
Dealer,1,0,2,BHK,1120,0,1,"Zirakpur,Chandigarh",30.7,76.8,44
Owner,0,0,2,BHK,1120,1,1,"P.N.Road,Dibrugarh",27.5,95.0,55
Owner,0,0,3,BHK,1120,1,1,"Borkhandi,Kota",25.5,75.6,33
Dealer,0,0,2,BHK,1120,1,1,"Ramamurthy Nagar,Bangalore",13.0,77.7,48
Owner,0,0,2,BHK,1120,1,1,"S S Colony,Madurai",9.9,78.1,48
Owner,0,0,2,BHK,1120,1,1,"Noida Extension,Noida",28.6,77.4,37
Dealer,1,1,2,BHK,1120,0,1,"Zirakpur,Chandigarh",30.7,76.8,46.5
Dealer,1,1,2,BHK,1120,0,1,"Zirakpur,Chandigarh",30.7,76.8,47.8
Dealer,0,0,2,BHK,1120,1,1,"Manish Nagar,Nagpur",21.1,79.1,45
Dealer,1,1,2,BHK,1120,0,1,"Zirakpur,Chandigarh",30.7,76.8,44.9
Owner,1,0,2,BHK,1120,0,1,"Sujatha Nagar,Visakhapatnam",15.5,80.0,38
Dealer,0,0,2,BHK,1121,1,1,"Goregaon (East),Lalitpur",19.2,72.9,190
Dealer,0,0,2,BHK,1121,1,1,"Chembur (East),Maharashtra",19.1,72.9,190
Dealer,0,0,2,BHK,1121,1,1,"Chembur (East),Lalitpur",19.1,72.9,190
Dealer,0,0,2,BHK,1121,1,1,"Orlem,Lalitpur",24.7,78.4,190
Dealer,0,1,2,BHK,1121,1,1,"Ulwe,Maharashtra",19.0,73.0,130
Dealer,0,1,2,BHK,1121,1,1,"Balkum,Lalitpur",24.7,78.4,120
Dealer,0,0,2,BHK,1121,1,1,"Mominpore,Kolkata",22.5,88.3,80.7
Dealer,0,1,2,BHK,1121,1,1,"Punawale,Pune",18.6,73.7,60
Owner,0,1,2,BHK,1121,1,1,"Sector-119 Noida,Noida",28.6,77.4,65
Owner,0,0,2,BHK,1121,1,1,"Dixit Nagar,Lalitpur",24.7,78.4,45
Owner,0,0,2,BHK,1121,1,1,"Dixit Nagar,Nagpur",20.7,80.1,45
Owner,0,0,3,BHK,1121,1,1,"Madhyamgram,Kolkata",22.7,88.5,40
Owner,0,1,2,BHK,1121,1,1,"Gunjur,Bangalore",12.9,77.7,49.7
Dealer,0,1,2,BHK,1121,1,1,"Kasavanhalli,Bangalore",12.9,77.7,72
Dealer,1,1,2,BHK,1121,0,0,"Byculla,Mumbai",19.0,72.8,300
Dealer,0,1,2,BHK,1121,1,1,"Gunjur,Bangalore",12.9,77.7,47
Owner,0,0,3,BHK,1121,1,1,"Kumarpara,Kolkata",23.2,88.3,37
Dealer,0,1,2,BHK,1121,1,1,"Malad (West),Lalitpur",19.2,72.8,170
Dealer,0,0,2,BHK,1122,1,1,"Sector-35G Kharghar,Lalitpur",24.7,78.4,100
Dealer,0,0,2,BHK,1122,1,1,"Belathur,Bangalore",13.0,77.8,45.6
Dealer,0,0,2,BHK,1122,1,1,"Vijayanagar,Mysore",12.3,76.6,53.5
Dealer,0,0,3,BHK,1122,1,1,"Rajarhat,Kolkata",22.5,88.3,35.9
Owner,0,0,2,BHK,1122,1,1,"Canal Road,Dehradun",32.7,74.8,28.9
Dealer,0,0,2,BHK,1122,1,1,"Sector-20 Koparkhairane,Mumbai",19.1,73.0,130
Owner,0,0,2,BHK,1122,1,1,"Jhotwara,Jaipur",27.0,75.7,29.9
Dealer,0,1,2,BHK,1122,1,1,"Waghbil,Lalitpur",24.7,78.4,120
Dealer,0,0,2,BHK,1122,1,1,"Guduvancheri,Chennai",12.8,80.1,48
Dealer,0,0,2,BHK,1122,1,1,"Dona Paula,Goa",15.5,73.8,99
Owner,0,0,2,BHK,1122,1,1,"Sarjapur,Bangalore",12.9,77.8,42
Owner,0,0,2,BHK,1122,1,1,"Sector-119 Noida,Noida",28.6,77.4,59
Dealer,0,0,3,BHK,1122,1,1,"Medavakkam,Chennai",12.9,80.2,56.7
Dealer,1,0,2,BHK,1122,0,1,"Kadubeesanahalli,Bangalore",12.9,77.7,78
Owner,0,1,2,BHK,1122,1,1,"Sector-119 Noida,Noida",28.6,77.4,62
Dealer,0,0,3,BHK,1122,1,1,"Rajarhat,Kolkata",22.5,88.3,35.9
Dealer,1,0,2,BHK,1122,0,1,"Khandagiri,Bhubaneswar",20.3,85.8,39.9
Dealer,1,1,3,BHK,1122,0,0,"Hinjewadi,Pune",18.6,73.7,100
Owner,0,0,2,BHK,1123,1,1,"Super Corridor,Indore",39.9,-86.2,30
Dealer,0,1,2,BHK,1123,1,1,"Parel,Lalitpur",19.0,72.8,350
Dealer,0,1,2,BHK,1123,1,1,"Parel,Maharashtra",19.0,72.8,350
Owner,0,0,2,BHK,1123,1,1,"Kaggadasapura,Bangalore",13.0,77.7,62
Dealer,0,0,2,BHK,1123,1,1,"Kharghar,Maharashtra",19.0,73.1,130
Dealer,0,0,2,BHK,1123,1,1,"Kharghar,Lalitpur",24.7,78.4,130
Dealer,1,1,2,BHK,1123,0,1,"Gajuwaka,Visakhapatnam",17.7,83.2,33.7
Dealer,0,1,2,BHK,1123,1,1,"Gajuwaka,Visakhapatnam",17.7,83.2,33.7
Owner,0,0,2,BHK,1123,1,1,"Super Corridor,Indore",39.9,-86.2,28.5
Owner,0,1,2,BHK,1123,1,1,"KR Puram,Bangalore",13.0,77.7,52.8
Builder,1,1,2,BHK,1124,0,0,"Anantpura,Kota",25.1,75.9,33
Dealer,1,1,2,BHK,1124,0,1,"Varthur,Bangalore",12.9,77.7,54.6
Dealer,0,0,3,BHK,1124,1,1,"Madurdaha,Kolkata",22.5,88.3,47.2
Dealer,0,1,2,BHK,1124,1,1,"Sector-8 Ulwe,Lalitpur",19.2,72.8,100
Dealer,0,1,2,BHK,1124,1,1,"Sector-8 Ulwe,Mumbai",19.2,72.8,100
Owner,0,0,3,BHK,1124,1,1,"Arehalli,Bangalore",12.8,77.8,55
Dealer,0,1,2,BHK,1124,1,1,"Gajuwaka,Visakhapatnam",17.7,83.2,32.6
Dealer,0,1,2,BHK,1124,1,1,"Shastripuram,Agra",27.6,78.7,27.6
Dealer,1,0,2,BHK,1124,0,1,"Nagarbhavi,Bangalore",13.0,77.5,50.6
Dealer,0,0,3,BHK,1125,1,1,"Kalwar Road,Jaipur",27.0,75.6,26
Owner,0,0,2,BHK,1125,1,1,"Washermenpet,Chennai",13.1,80.3,73.1
Dealer,1,1,2,BHK,1125,0,1,"Gomti Nagar Extension,Lucknow",21.0,77.0,44.5
Owner,0,1,2,BHK,1125,1,1,"Sector-168 Noida,Noida",28.5,77.4,49
Dealer,1,1,2,BHK,1125,0,1,"Manewada,Nagpur",21.1,79.1,39
Dealer,0,1,2,BHK,1125,1,1,"Zirakpur,Chandigarh",30.7,76.8,29
Owner,0,0,2,BHK,1125,1,1,"Sargasan,Gandhinagar",23.2,72.6,38
Dealer,0,0,2,BHK,1125,1,1,"Hoysalanagar,Bangalore",13.0,77.6,37
Dealer,0,1,2,BHK,1125,1,1,"Ghodbunder Road,Mumbai",28.7,76.8,92
Owner,0,0,3,BHK,1125,1,1,"Potheri,Chennai",13.1,80.3,46
Owner,0,0,2,BHK,1125,1,1,"Sector-33 Chandigarh,Chandigarh",30.7,76.8,55
Dealer,0,1,2,BHK,1125,1,1,"Dongripada,Lalitpur",24.7,78.4,110
Owner,0,0,2,BHK,1125,1,1,"Sargasan,Gandhinagar",23.2,72.6,45
Dealer,0,1,2,BHK,1125,1,1,"NIBM,Pune",18.5,73.9,60.3
Owner,0,0,2,BHK,1125,1,1,"Krishi Mandi,Indore",22.7,75.9,27
Dealer,1,1,2,BHK,1125,0,1,"Gomti Nagar Extension,Lucknow",21.0,77.0,36
Owner,0,0,2,BHK,1125,1,1,"Tindlu,Bangalore",13.1,77.6,72
Owner,0,0,2,BHK,1125,1,1,"Shivaji Nagar,Nagpur",21.1,79.1,69.3
Dealer,1,0,2,BHK,1125,0,1,"Pedagantyada,Visakhapatnam",17.7,83.2,31.5
Dealer,0,0,2,BHK,1125,1,1,"Bevarly Park,Lalitpur",24.7,78.4,89
Dealer,0,0,2,BHK,1125,1,1,"Juhu,Mumbai",19.1,72.8,400
Dealer,0,0,2,BHK,1125,1,1,"Kaverappa Layout,Bangalore",13.0,77.6,80
Dealer,0,0,2,BHK,1125,1,1,"Ranjanpada,Maharashtra",19.0,72.8,97
Dealer,0,0,3,BHK,1125,1,1,"Kharar-Landran Road,Mohali",30.7,76.7,35.9
Owner,0,0,2,BHK,1125,1,1,"Haribhau Upadhyay Nagar,Ajmer",26.5,74.6,35
Owner,0,0,2,BHK,1125,1,1,"Kavoor,Mangalore",12.9,74.9,35
Owner,0,0,2,BHK,1125,1,1,"Keshwapur,Hubli",15.4,75.2,35
Dealer,0,0,2,BHK,1125,1,1,"Sector-66 Gurgaon,Gurgaon",28.4,77.1,140
Owner,0,0,2,BHK,1125,1,1,"NRI Layout,Bangalore",13.0,77.6,70
Owner,1,0,2,BHK,1125,0,1,"Manewada,Nagpur",21.1,79.1,35
Owner,0,0,3,BHK,1125,1,1,"Peer Muchalla,Panchkula",30.7,76.9,35
Owner,0,1,2,BHK,1125,1,1,"Sachin,Surat",21.1,72.9,26
Dealer,0,0,2,BHK,1125,1,1,"Jagatpura,Jaipur",26.8,75.8,26
Owner,0,0,3,BHK,1125,1,1,"Raniganj,Asansol",23.8,87.0,26
Owner,0,0,2,BHK,1125,1,1,"Sector-76 Noida,Noida",28.6,77.4,69
Owner,0,0,3,BHK,1125,1,1,"Potheri,Chennai",13.1,80.3,43
Owner,0,0,2,BHK,1125,1,1,"Ahinsa Khand 2,Ghaziabad",28.9,76.9,60
Dealer,0,0,3,BHK,1125,1,1,"Kharar-Landran Road,Mohali",30.7,76.7,34.9
Dealer,0,0,2,BHK,1125,1,1,"Sector 10 Kharghar,Mumbai",19.0,73.1,85
Dealer,0,0,2,BHK,1125,1,1,"Sector 10 Kharghar,Lalitpur",19.0,73.1,85
Owner,0,1,2,BHK,1125,1,1,"Sector-135 Noida,Noida",28.5,77.4,51
Owner,0,0,2,BHK,1125,1,1,"Mahadevpura,Bangalore",12.9,77.6,85
Dealer,0,0,3,BHK,1125,1,1,"Dhanori,Pune",18.6,73.9,85
Owner,1,1,2,BHK,1125,0,1,"Gomti Nagar Extension,Lucknow",21.0,77.0,42
Dealer,1,1,3,BHK,1125,0,1,"Jankipuram Extension,Lucknow",26.9,80.9,42
Dealer,0,1,2,BHK,1125,1,1,"Ghodbunder Road,Lalitpur",24.7,78.4,100
Dealer,0,1,2,BHK,1125,1,1,"Ghodbunder Road,Lalitpur",24.7,78.4,83
Dealer,0,0,3,BHK,1125,1,1,"Sector-127 Mohali,Mohali",30.8,76.7,33.9
Dealer,0,1,2,BHK,1125,1,1,"Ghodbunder Road,Mumbai",28.7,76.8,82
Dealer,0,1,2,BHK,1125,1,1,"Ghodbunder Road,Lalitpur",24.7,78.4,82
Dealer,0,1,2,BHK,1125,1,1,"Kharar,Mohali",30.7,76.7,24.9
Owner,0,0,2,BHK,1125,1,1,"Jagatpura,Jaipur",26.8,75.8,40
Owner,0,0,2,BHK,1125,1,1,"Bandepalya,Bangalore",13.0,77.6,56
Dealer,0,0,2,BHK,1125,1,1,"Rajarhat,Kolkata",22.5,88.3,56
Owner,0,0,3,BHK,1125,1,1,"Sampla,Rohtak",28.9,76.6,32
Dealer,0,1,2,BHK,1125,1,1,"Electronics City Phase 1,Bangalore",12.8,77.7,55
Dealer,0,0,3,BHK,1125,1,1,"Sector-127 Mohali,Mohali",30.8,76.7,38.1
Owner,0,0,2,BHK,1125,1,1,"Tilakwadi,Belgaum",15.9,74.5,46
Dealer,0,1,2,BHK,1125,1,1,"Raj Nagar Extension,Ghaziabad",26.9,75.8,23
Dealer,1,1,2,BHK,1125,0,1,"Faizabad Road,Lucknow",26.9,80.9,38
Owner,0,0,3,BHK,1125,1,1,"Baliguma,Jamshedpur",22.8,86.3,26.5
Owner,0,0,2,BHK,1125,1,1,"Sector-125 Mohali,Mohali",30.8,76.7,30
Owner,0,0,3,BHK,1125,1,1,"Aditya City Apartment,Ghaziabad",28.7,77.4,37
Dealer,0,0,3,BHK,1125,1,1,"Sector-127 Mohali,Mohali",30.8,76.7,36.1
Dealer,0,0,3,BHK,1125,1,1,"Sector-127 Mohali,Mohali",30.8,76.7,36.1
Dealer,0,1,2,BHK,1125,1,1,"Goregaon (East),Maharashtra",19.2,72.9,190
Dealer,1,0,2,BHK,1125,0,1,"Thane West,Maharashtra",19.2,73.0,130
Dealer,0,0,2,BHK,1126,1,1,"Vashi,Mumbai",42.0,-87.7,230
Dealer,0,0,2,BHK,1126,1,1,"Kopara,Lalitpur",24.7,78.4,88
Dealer,0,0,2,BHK,1126,1,1,"Borivali (West),Maharashtra",19.2,72.8,160
Dealer,0,0,2,BHK,1126,1,1,"Malad (West),Lalitpur",19.2,72.8,280
Builder,1,1,2,BHK,1126,0,0,"Gangapur,Lalitpur",24.7,78.4,47.3
Dealer,0,1,2,BHK,1127,1,1,"Sector 20 Kharghar,Mumbai",19.0,73.1,120
Dealer,0,0,2,BHK,1127,1,1,"Koldongri,Mumbai",19.0,72.8,370
Dealer,0,1,2,BHK,1127,1,1,"Malad (West),Lalitpur",19.2,72.8,170
Dealer,0,1,2,BHK,1127,1,1,"Majiwada,Mumbai",19.2,73.0,170
Dealer,0,1,2,BHK,1127,1,1,"Majiwada,Lalitpur",19.2,73.0,170
Dealer,0,1,3,BHK,1127,1,1,"Mulund (West),Mumbai",19.2,73.0,310
Dealer,0,1,2,BHK,1127,1,1,"Balewadi,Pune",18.1,74.7,76
Builder,0,0,3,BHK,1127,1,0,"Joka,Kolkata",22.5,88.3,39
Owner,0,0,3,BHK,1127,1,1,"Rajpur,Kolkata",22.1,88.4,42
Dealer,0,0,2,BHK,1127,1,1,"Electronics City Phase 1,Bangalore",12.8,77.7,69.2
Owner,1,1,2,BHK,1127,0,1,"Jatni,Bhubaneswar",20.3,85.8,31
Owner,0,0,2,BHK,1127,1,1,"Patel Colony,Jamnagar",22.5,70.1,30
Dealer,0,1,2,BHK,1128,1,1,"Malad (West),Maharashtra",19.2,72.8,140
Dealer,0,1,2,BHK,1128,1,1,"Malad (West),Lalitpur",19.2,72.8,140
Dealer,0,0,2,BHK,1128,1,1,"NH-8,Dharuhera",13.0,77.6,22
Dealer,0,0,2,BHK,1128,1,1,"Doddathoguru,Bangalore",12.8,77.7,41.9
Builder,1,1,3,BHK,1128,0,0,"Hurhuru,Hazaribagh",24.0,85.4,28.2
Owner,0,0,2,BHK,1128,1,1,"Sinhgad Road,Pune",19.2,73.5,80
Dealer,0,0,2,BHK,1128,1,1,"NH-8,Dharuhera",13.0,77.6,20
Owner,0,0,2,BHK,1128,1,1,"Electronics City Phase 1,Bangalore",12.8,77.7,85
Builder,0,0,2,BHK,1128,1,0,"Calangute,Goa",15.5,73.8,130
Dealer,0,0,2,BHK,1128,1,1,"Sector 19 Ulwe,Maharashtra",19.0,73.1,76
Owner,0,0,2,BHK,1128,1,1,"Electronics City Phase 1,Bangalore",12.8,77.7,72
Dealer,0,0,2,BHK,1128,1,1,"Kaloor,Kochi",10.0,76.3,52
Owner,0,0,2,BHK,1128,1,1,"Sector-54 Bhiwadi,Bhiwadi",28.2,76.8,26
Dealer,1,1,3,BHK,1129,0,1,"Thane West,Mumbai",19.2,73.0,230
Owner,1,0,3,BHK,1129,0,1,"Sector-168 Noida,Noida",28.5,77.4,47.9
Dealer,1,1,2,BHK,1129,0,1,"Hinjewadi,Pune",18.6,73.7,69.7
Dealer,1,1,2,BHK,1129,0,1,"Mulund,Mumbai",19.2,72.9,160
Owner,0,0,2,BHK,1129,1,1,"Undri,Pune",18.5,73.9,64.7
Owner,0,0,2,BHK,1129,1,1,"Katol Road,Nagpur",21.3,78.6,47
Owner,0,0,3,BHK,1129,1,1,"Thiruporur,Chennai",12.7,80.2,38
Dealer,0,0,2,BHK,1130,1,1,"Celebrity Paradise Layout,Bangalore",13.0,77.6,42
Dealer,0,1,2,BHK,1130,1,1,"Talawali Chanda,Indore",22.7,75.8,27.5
Dealer,0,0,2,BHK,1130,1,1,"Kharghar,Mumbai",19.0,73.1,85
Dealer,0,1,2,BHK,1130,1,1,"Panvel,Lalitpur",19.0,73.1,85
Dealer,0,0,2,BHK,1130,1,1,"Sector-16 Ulwe,Mumbai",19.1,73.0,91.5
Dealer,0,0,2,BHK,1130,1,1,"Sector-16 Ulwe,Lalitpur",28.4,77.3,91.5
Owner,1,1,2,BHK,1130,0,1,"Sector-110 Noida,Noida",28.5,77.4,50
Dealer,0,0,2,BHK,1130,1,1,"Salaiya,Bhopal",23.2,77.4,26
Dealer,0,0,2,BHK,1130,1,1,"Mindspace,Lalitpur",24.7,78.4,190
Dealer,0,0,2,BHK,1130,1,1,"Khadakpada,Lalitpur",24.7,78.4,70
Owner,1,0,3,BHK,1130,0,1,"NH-8,Dharuhera",13.0,77.6,30
Dealer,0,0,3,BHK,1130,1,1,"Vasant Vihar,Maharashtra",21.1,79.1,130
Owner,0,0,3,BHK,1130,1,1,"Narhi,Lucknow",26.8,80.9,70
Dealer,0,0,2,BHK,1130,1,1,"Shastri Nagar,Mumbai",19.1,72.8,1050
Dealer,0,0,2,BHK,1130,1,1,"Kharghar,Maharashtra",19.0,73.1,97
Dealer,0,0,2,BHK,1130,1,1,"Kharghar,Lalitpur",24.7,78.4,97
Dealer,0,0,2,BHK,1130,1,1,"Sector-8 Ulwe,Mumbai",19.2,72.8,95
Dealer,0,1,2,BHK,1130,1,1,"Govandi,Mumbai",19.0,72.9,180
Dealer,1,1,2,BHK,1130,0,1,"Roadpali,Mumbai",19.0,73.1,81
Owner,0,0,2,BHK,1130,1,1,"Thiyagaraya Nagar,Chennai",24.1,88.0,160
Dealer,0,1,2,BHK,1130,1,1,"Wakad,Pune",18.6,73.8,75
Owner,0,1,2,BHK,1130,1,1,"Lavakusha Nagar,Bangalore",50.8,4.4,63
Owner,0,0,2,BHK,1130,1,1,"Kothanur,Bangalore",12.6,77.3,55
Dealer,0,0,2,BHK,1130,1,1,"Kharghar,Maharashtra",19.0,73.1,92
Dealer,0,0,2,BHK,1130,1,1,"Sector-8 Ulwe,Mumbai",19.2,72.8,90
Dealer,0,0,2,BHK,1130,1,1,"Kharghar,Mumbai",19.0,73.1,90
Dealer,0,0,2,BHK,1130,1,1,"Bellandur,Bangalore",12.9,77.7,45
Owner,0,0,2,BHK,1130,1,1,"Tiruneermalai,Chennai",13.0,80.1,45
Owner,0,0,2,BHK,1130,1,1,"Patia,Bhubaneswar",20.4,85.8,41
Owner,0,0,2,BHK,1130,1,1,"Manjalpur,Vadodara",22.3,73.2,37
Owner,0,1,2,BHK,1130,1,1,"Ambegaon Bk,Pune",18.3,73.6,72
Owner,0,0,2,BHK,1130,1,1,"Manjalpur,Vadodara",22.3,73.2,35
Owner,0,0,2,BHK,1130,1,1,"Sane Guruji Vasahat,Kolhapur",16.7,74.2,70
Owner,0,0,2,BHK,1130,1,1,"Malviya Nagar,Jaipur",26.9,75.8,35
Owner,0,0,3,BHK,1130,1,1,"Hastinapuram,Chennai",12.9,80.1,70
Owner,0,0,3,BHK,1130,1,1,"Sector-168 Noida,Noida",28.5,77.4,49.5
Dealer,0,0,2,BHK,1130,1,1,"Undri,Pune",18.5,73.9,64
Owner,0,1,2,BHK,1130,1,1,"Talawali Chanda,Indore",22.7,75.8,31
Owner,0,0,2,BHK,1130,1,1,"2nd Stage Nagarbhavi,Bangalore",13.0,77.5,60
Owner,0,0,2,BHK,1130,1,1,"Scheme No 136 Indore,Indore",22.7,75.8,29
Owner,0,0,3,BHK,1130,1,1,"Sector-168 Noida,Noida",28.5,77.4,46
Dealer,0,0,2,BHK,1130,1,1,"Thane West,Maharashtra",19.2,73.0,130
Dealer,0,1,2,BHK,1130,1,1,"Bileshivale,Bangalore",13.1,77.7,42
Owner,1,0,2,BHK,1130,0,1,"Chenchupet,Tenali",16.2,80.6,36
